tag,arm,step,cum_modes,cum_reactions,reactions_added,reward,source_hub,smiles
rxnflow_seh,best_candidate,61,61,183,3,7.066890716552734,O=C(O)C1CCCN1Cc1ccc(CNCc2ccc(C(F)(F)F)cc2)cc1,O=C(NC12CC(C1)C2)C1CCCN1Cc1ccc(CNCc2ccc(C(F)(F)F)cc2)cc1
rxnflow_seh,best_candidate,62,62,186,3,7.065783977508545,O=C(O)C1(NCc2ccc(Cn3nnc(-c4ccc(F)nc4)n3)cc2)CCC1,O=C(NCc1c[nH]c2ccccc12)C1(NCc2ccc(Cn3nnc(-c4ccc(F)nc4)n3)cc2)CCC1
rxnflow_seh,best_candidate,63,63,189,3,7.064850330352783,O=C(O)c1ccc(O)c(NC(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)c1,O=C(Nc1ccnc2ccccc12)c1ccc(O)c(NC(=O)C2CCN(C(=O)c3ccc(F)cc3)CC2)c1
rxnflow_seh,best_candidate,64,64,192,3,7.063480854034424,O=C(NC1(C(=O)O)CCC1)c1ccccc1NC(=O)C1Cc2ccccc2CN1,COc1ccccc1CNC(=O)C1(NC(=O)c2ccccc2NC(=O)C2Cc3ccccc3CN2)CCC1
rxnflow_seh,best_candidate,65,65,195,3,7.06084680557251,N#Cc1ccc(C(=O)N2CC(c3nc4ccc(C(=O)O)cc4o3)C2)cn1,N#Cc1ccc(C(=O)N2CC(c3nc4ccc(C(=O)Nc5ccnc6ccccc56)cc4o3)C2)cn1
rxnflow_seh,best_candidate,66,66,198,3,7.058670997619629,O=C(O)c1ccc2nc(-c3ccccc3CNCc3ccc(C(F)(F)F)cc3)oc2c1,O=C(NC12CC(C1)C2)c1ccc2nc(-c3ccccc3CNCc3ccc(C(F)(F)F)cc3)oc2c1
rxnflow_seh,best_candidate,67,67,201,3,7.0494465827941895,Nc1ccc(-c2nc3ccc(C(=O)O)cc3o2)cc1NCc1c[nH]c2ccccc12,Nc1ccc(-c2nc3ccc(C4=NCCc5ccccc54)cc3o2)cc1NCc1c[nH]c2ccccc12
rxnflow_seh,best_candidate,68,68,204,3,7.048803806304932,Nc1cc(C(=O)O)ccc1NC(=O)C1(NCc2nc3ccccc3[nH]2)CCC1,Nc1cc(C2=NCCc3ccccc32)ccc1NC(=O)C1(NCc2nc3ccccc3[nH]2)CCC1
rxnflow_seh,best_candidate,69,69,207,3,7.045454025268555,Nc1cc(C(=O)NC2(C(=O)O)CCC2)ccc1NCC1Cc2ccccc2CN1,Nc1cc(C(=O)NC2(C3=NCCc4ccccc43)CCC2)ccc1NCC1Cc2ccccc2CN1
rxnflow_seh,best_candidate,70,70,210,3,7.04388427734375,O=C(O)C1CCCN(Cc2ccc(Cn3nnc(-c4ccc(N=C=S)cc4)n3)cc2)C1,O=C(Nc1ccnc2ccccc12)C1CCCN(Cc2ccc(Cn3nnc(-c4ccc(N=C=S)cc4)n3)cc2)C1
